houseid,hhsize,Age_U18,Age_1924,Age_2545,Age_4665,Age_U65,Age_U24,Male,pr_male,drvrcnt,numadlt,wrkcount,Pr_senior,Pr_adult,White,Black,Asian,AmIndian,Hawai,Mulrace,Other_race,Pr_white,HH_white,Work_hm,Pr_wrkhm,Home_own,Home_rent,Home_other,hhvehcnt,HH_veh,Veh_0,Veh_1,Veh_2,Veh_3,Veh_acces,Veh_avl,hhfaminc,Low_inc,Medium_inc,Hg_inc,Income_low,Urban_big,Rural_Big,wthhfin,BKSH,RDSH,NOSH,Sanjose,Newyork,Atlanta,Chicago,Low_BK,Low_RD,high_RD,Veh0_BK,Veh0_RD,Rural_BK,Rural_RD,N_BK,N_RD,C_BK,C_RD,C_RD_SEnior,INCLW_bk,INCLW_rd,VMTwt_HH,LN_VMTHH
40380799,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,54.25483656359,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12112.8410122538,9.40210396315675
40381005,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,3,3,0,0,0,1,1.5,1,07,0,1,0,1,1,0,202.72299034912,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10980.9646310753,9.30400962720672
40381102,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,.5,0,10,0,0,1,0,1,0,908.3909103853,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5694.45453541806,8.64742368576365
40381156,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,01,1,0,0,1,0,1,57.95787407311,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12131.0092948357,9.40360263495026
40381215,3,0,0,1,2,0,0,1,.333333333333333,3,3,2,0,1,3,0,0,0,0,0,0,1,1,1,.333333333333333,1,0,0,4,3,0,0,0,0,1.33333333333333,1,07,0,1,0,1,0,1,86.90656217268,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19692.8765227034,9.88806302999544
40381352,3,0,0,1,0,0,0,0,0,1,1,1,0,.333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,2,1,04,1,0,0,1,1,0,540.95527348087,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46429.4687754294,10.7457111773539
40381507,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,1573.69547845172,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3763.91019364363,8.23347928699961
40381566,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,2176.67747621003,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8349.0270931452,9.03002006252768
40381897,3,0,0,0,2,0,0,1,.333333333333333,2,3,3,0,1,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,08,0,1,0,0,1,0,1740.02241428993,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18257.5750059793,9.81239011200076
40382029,2,0,0,0,1,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,4,3,0,0,0,0,2,1,07,0,1,0,1,1,0,564.20571999178,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20937.7217706577,9.94935544009038
40382115,2,0,0,1,0,0,0,0,0,1,1,1,0,.5,1,0,0,0,0,0,0,.5,0,1,.5,0,1,0,1,1,0,1,0,0,1,1,07,0,1,0,1,1,0,1503.93562269988,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6322.46599062493,8.7520227530538
40382214,3,0,1,0,2,0,0,2,.666666666666667,3,3,1,0,1,3,0,0,0,0,0,0,1,1,1,.333333333333333,1,0,0,2,2,0,0,1,0,.666666666666667,0,09,0,1,0,0,1,0,739.89469998947,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28180.6625168227,10.2464267800511
40382341,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,274.49780792585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32719.8183767377,10.3957668019179
40382642,2,0,0,0,1,1,0,1,.5,2,2,2,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,437.67039319172,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19424.6406435196,9.87434915505338
40382648,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,08,0,1,0,0,1,0,230.85142497704,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24285.8317800271,10.0976895803902
40382670,5,0,0,1,0,0,0,1,.2,2,3,1,0,.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,2113.11839670205,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13703.4260351465,9.52547412789977
40382747,5,0,0,2,0,0,0,1,.2,2,2,1,0,.4,2,0,0,0,0,0,0,.4,0,0,0,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,370.63972519945,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27144.8696199038,10.2089801819253
40382782,3,0,0,0,2,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,3449.04055747873,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12561.5577015596,9.43847605794986
40383110,2,0,0,2,0,0,0,1,.5,1,2,1,0,1,1,0,0,0,0,1,0,.5,0,0,0,0,1,0,1,1,0,1,0,0,1,1,10,0,0,1,0,1,0,827.98505848947,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9561.12767654491,9.16556554159062
40383361,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,9852.39000809301,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2826.33899373788,7.94709126339385
40383503,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,308.76131656546,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6754.17608912406,8.81806431802257
40383592,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,07,0,1,0,1,1,0,274.73440950716,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.83750331688,7.25476996483756
40383663,4,0,0,1,2,0,0,2,.5,4,4,4,0,1,3,0,0,0,0,0,0,.75,1,0,0,1,0,0,3,3,0,0,0,1,.75,0,09,0,1,0,0,1,0,4747.97292002583,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23786.8050774138,10.0769283366368
40384092,3,0,0,0,1,0,0,0,0,2,1,1,0,.333333333333333,1,0,0,0,0,0,0,.333333333333333,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,03,1,0,0,1,1,0,47.87496319675,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4619.20795059295,8.43819499401368
40384266,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,499.49861723338,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125629.526617177,11.7411005498004
40384516,5,1,2,0,2,0,0,3,.6,5,4,5,0,.8,1,0,0,0,0,3,1,.2,0,0,0,1,0,0,3,3,0,0,0,1,.6,0,06,0,1,0,1,1,0,4218.12724899491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39701.3650655117,10.5891660383394
40384803,2,0,0,0,2,0,0,1,.5,2,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,.5,0,06,0,1,0,1,1,0,1163.25890908966,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88852.5880451624,11.3947452159431
40384975,2,0,0,0,2,0,0,1,.5,2,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,1992.18050065142,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21570.7055677917,9.97913780755031
40385024,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,15.92948239811,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17141.2699515796,9.7493026192977
40385364,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,01,1,0,0,1,1,0,3495.64603971493,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.72686359869,7.24546022949835
40385426,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,.5,0,07,0,1,0,1,1,0,932.81345966372,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41503.1349547162,10.6335483387183
40385503,2,0,0,0,0,1,0,1,.5,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,06,0,1,0,1,1,0,242.32978489602,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835.84564724786,7.95044802629591
40385567,4,0,1,0,2,0,0,1,.25,4,4,2,0,1,2,0,0,0,0,1,0,.5,0,0,0,1,0,0,5,3,0,0,0,0,1.25,1,08,0,1,0,0,0,1,2112.04081616441,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028112.86635046,13.8432364837956
40385837,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,06,0,1,0,1,1,0,11519.5452031197,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368.62502877597,8.75929588164928
40386054,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,0,0,0,0,2,1,04,1,0,0,1,1,0,61.46582640277,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18362.2744523943,9.81810799535283
40386399,4,0,0,1,0,0,0,0,0,2,2,2,0,.5,1,0,0,0,0,0,0,.25,0,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,1083.76946263052,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22293.0095076131,10.0120732894146
40386499,4,0,0,2,0,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,0,1,482.69227495373,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43428.9591010151,10.6789047838065
40387169,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,316.39332302513,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504.32516297897,8.41301534567944
40387290,2,0,0,0,0,1,0,0,0,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,06,0,1,0,1,1,0,5353.12584087336,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682.28942014557,7.89479871644745
40387631,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,3,1,08,0,1,0,0,1,0,1534.59863220773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5751.71262246248,8.65742678297569
40387708,3,0,0,0,1,0,0,1,.333333333333333,3,3,2,0,1,1,0,0,0,0,0,0,.333333333333333,0,1,.333333333333333,1,0,0,3,3,0,0,0,1,1,1,10,0,0,1,0,1,0,4674.26897026381,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008.09862105409,8.00939585145156
40387893,5,0,0,2,1,0,0,1,.2,3,3,2,0,.6,3,0,0,0,0,0,0,.6,0,0,0,1,0,0,3,3,0,0,0,1,1,1,07,0,1,0,1,1,0,2115.57188209657,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48888.5393452967,10.7973187332599
40388017,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,601.58252672647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62776.9577648141,11.0473592998384
40388191,2,0,0,1,0,1,0,0,0,0,2,1,.5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,03,1,0,0,1,1,0,3711.24836031187,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5095.52376206377,8.53631397102549
40388319,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,05,0,1,0,1,1,0,98.46695859424,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.999474115249,6.02344631963153
40388860,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,712.32617325236,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21670.4394705164,9.98375051920548
40388889,3,0,0,0,1,0,0,1,.333333333333333,1,2,1,0,.666666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,17467.0144861696,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9249.62889705706,9.13244681706636
40389182,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,292.33214457385,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13076.0371598748,9.47861308252324
40389326,5,0,0,1,0,0,0,1,.2,1,2,1,0,.4,0,0,1,0,0,0,0,0,0,1,.2,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,2531.09350382708,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170.19327375597,8.06186322309279
40389328,4,0,0,0,2,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,0,1,0,3,3,0,0,0,1,1.5,1,07,0,1,0,1,1,0,9287.49457901418,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45951.1077587314,10.7353549974333
40389401,3,0,0,0,2,0,0,0,0,3,3,2,0,1,0,2,0,0,0,0,0,0,0,2,.666666666666667,1,0,0,1,1,0,1,0,0,.333333333333333,0,07,0,1,0,1,1,0,2090.6524551983,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.162736241992,6.45702509585188
40389492,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,1,0,1,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,369.09794071185,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,894064.575155334,13.7035344017513
40389907,3,0,0,0,1,0,0,0,0,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,.666666666666667,0,09,0,1,0,0,1,0,3607.14812281334,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4527.04903230767,8.41804644851425
40389998,3,0,0,0,2,0,0,1,.333333333333333,2,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,126.90862652572,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25907.1804882916,10.1623140467866
40390198,3,0,1,0,2,0,0,2,.666666666666667,3,3,1,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,0,0,0,0,1.33333333333333,1,09,0,1,0,0,1,0,268.24317981528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53608.3979075662,10.8894796657861
40390552,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,08,0,1,0,0,1,0,15.26334813175,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272700.012551281,12.5161312818861
40390618,2,0,0,0,1,1,0,1,.5,2,2,1,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,202.72299034912,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9549.91253444841,9.16439198225523
40391229,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,385.28672877338,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8552.05851184033,9.0540442186471
40391709,4,0,0,2,0,0,0,1,.25,2,2,2,0,.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,05,0,1,0,1,1,0,965.25888085708,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56448.3275332194,10.9410986568978
40391759,3,0,0,0,1,1,0,1,.333333333333333,2,2,1,.333333333333333,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,08,0,1,0,0,1,0,1272.59176834007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6625.74539447396,8.7988690719257
40391893,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,228.26155892827,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9380.32532579686,9.14647632474827
40391983,2,0,0,0,0,1,0,0,0,1,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,910.6780477594,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.258141875788,6.30492061409182
40392244,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,3,3,0,0,0,1,1.5,1,05,0,1,0,1,1,0,312.62528294371,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14075.1179996915,9.55223488144779
40392273,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,173.54228121036,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16976.8266470943,9.73966345680252
40392282,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,2,1,05,0,1,0,1,1,0,335.6251636398,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9608.95457549621,9.17055477515777
40392320,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,77.57085188039,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31848.0260235021,10.3687620804229
40392458,3,0,0,1,2,0,0,1,.333333333333333,2,3,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,3775.54687029143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561309.998471169,13.2380303953779
40392471,2,0,0,0,1,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,101.49031055813,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385.79933885999,8.12764060655728
40392553,2,0,0,0,0,2,0,1,.5,2,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,08,0,1,0,0,1,0,378.83811170315,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14629.6642284369,9.59087489479058
40392717,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,186.16686229956,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4886.06952917496,8.49434812454258
40392723,3,0,1,0,1,0,0,1,.333333333333333,2,2,0,0,.666666666666667,1,0,0,0,0,0,1,.333333333333333,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,716.76088475934,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49956.6725560741,10.8189313770069
40392930,2,0,0,2,0,0,0,2,1,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,883.87658962029,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17795.9060432276,9.78677990337591
40392962,5,0,0,0,1,0,0,1,.2,2,2,1,0,.4,1,0,0,0,0,0,0,.2,0,0,0,0,1,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,502.70575057379,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26545.9026355706,10.1866683583042
40393242,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,230.97925268291,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9842.03829901846,9.19451971261204
40393489,2,0,0,0,1,0,0,1,.5,2,2,1,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,0,1,315.78805605432,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260.30958440749,8.35733180620152
40393535,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,1118.96181981167,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363.23681222444,8.12095641463907
40393559,3,0,0,1,2,0,0,2,.666666666666667,3,3,3,0,1,3,0,0,0,0,0,0,1,1,1,.333333333333333,1,0,0,3,3,0,0,0,1,1,1,10,0,0,1,0,1,0,846.18909762046,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35474.4365809822,10.4765958086751
40393653,3,0,0,2,0,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,80.00402463004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32123.5226873427,10.3773749641056
40394006,3,0,0,1,2,0,0,2,.666666666666667,3,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1,1,11,0,0,1,0,1,0,738.27650674621,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74693.2479397165,11.2211583660104
40394296,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,0,1,383.38323682146,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8399.87948619303,9.03609168008793
40394853,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,08,0,1,0,0,1,0,5395.11204660455,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10507.6300207792,9.25995210530611
40394862,4,0,0,1,1,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,5760.2964063834,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9029.17985324438,9.10832756351549
40395074,2,0,0,1,0,0,0,0,0,1,1,1,0,.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,1473.46855719549,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21954.7956481384,9.99678642229081
40395139,2,0,0,0,0,2,0,1,.5,2,2,1,1,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,2,2,0,0,1,0,1,1,04,1,0,0,1,1,0,323.18386366143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.96201385469,7.80627382247588
40395384,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,1849.24296139932,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14406.0117278426,9.57547029259894
